GENEID	GSM461177_untreat_paired
FBTR0472759_DF_NRG	0
FBGN0039482	0
FBGN0002629	0
FBGN0037671	2335
FBGN0051345	0
FBGN0039324	0
FBGN0267807	0
FBGN0037661	82
FBGN0051327	0
FBGN0083050	6
FBTI0063778	0
FBGN0039038	0
FBGN0039568	1
FBGN0039818	0
FBGN0038673	67
FBGN0037548	83
FBGN0039408	1
FBGN0037506	5
FBGN0283546	0
FBGN0028837	292
FBGN0260794	4545
FBGN0039811	0
FBGN0262576	21
FBTI0060429	0
FBTI0062139	0
FBTI0061873	0
FBGN0285993	0
FBGN0266464	802
FBGN0037622	487
FBTI0019458	2
FBGN0267565	0
FBGN0037798	0
FBTI0019420	0
FBGN0039151	0
FBGN0086472	14916
FBGN0085336	0
FBGN0264896	0
FBGN0038945	0
FBGN0082831	1402
FBGN0040608	0
FBGN0043457	114
FBGN0037223	22
FBGN0039740	249
FBGN0038617	199
FBGN0037845	2
FBGN0262587	104
FBTI0019314	0
FBGN0270928	0
FBGN0038397	36
FBGN0267152	0
FBGN0039518	0
FBGN0040252	15
FBGN0038365	6
FBGN0037749	198
FBGN0285911	902
FBTI0019338	0
FBGN0266738	0
FBGN0037290	10
FBGN0002626	23169
FBTI0061786	0
FBGN0067782	0
FBGN0037411	0
FBGN0040227	2588
FBGN0038775	0
FBGN0051205	0
FBGN0038447	1
FBGN0038438	575
FBGN0039068	31
FBGN0015230	0
FBGN0046225	156
FBGN0003358	0
FBGN0262588	79
FBGN0024289	0
FBGN0015625	174
RR46410_TRANSPOSABLE_ELEMENT	1
FBGN0266175	0
FBGN0267195	1
FBGN0053346	2
FBGN0037916	23
FBTI0020332	0
FBTI0062535	0
FBGN0038601	225
FBGN0038271	3683
FBGN0051105	2
FBGN0064912	4
FBGN0015737	2837
FBGN0039448	0
FBGN0038702	0
FBGN0039565	0
FBGN0027524	152
FBTI0061018	0
FBTI0059850	0
FBGN0263406	0
FBGN0003507	4051
FBGN0015572	2
FBGN0042106	20
FBGN0262003	0
FBGN0039471	0
FBGN0086060	1
FBTI0020298	2
FBGN0003525	993
FBGN0015229	327
FBGN0283499	3850
FBGN0267148	1
FBGN0039490	5
FBGN0037384	118
FBGN0265082	2342
FBTI0019350	2
FBGN0037239	596
FBGN0053658	0
FBGN0051413	0
FBGN0039686	0
FBGN0051313	12
FBGN0039698	340
FBGN0037553	143
FBGN0039754	2
FBTI0063269	0
FBGN0038173	1
FBGN0265419	302
FBTI0019326	2
FBGN0051125	9
FBGN0039829	111
FBGN0010328	3659
FBGN0038515	333
FBGN0039776	2457
FBGN0019957	822
FBGN0000150	5306
FBGN0038047	48
FBGN0002645	4403
FBGN0004436	894
FBGN0069242	177
FBGN0263388	0
FBGN0267722	3
FBGN0083946	0
FBGN0038381	101
FBGN0051373	0
FBGN0025821	1
FBGN0044823	118
FBTI0062454	0
FBGN0086061	1
FBGN0039472	0
FBGN0040687	0
FBGN0038188	0
FBGN0038575	9
FBGN0053108	18
FBGN0051174	5
FBGN0267810	2
FBGN0039059	26
FBGN0001280	292
FBGN0016917	3496
FBGN0051087	0
FBGN0039339	5
FBTI0061896	0
FBGN0038038	521
FBGN0267953	0
FBTI0019282	0
FBGN0039040	0
FBGN0038250	174
FBGN0039039	1
FBGN0038056	220
FBTI0063801	0
FBTI0062520	0
FBGN0038676	1
FBGN0262367	0
FBGN0083039	0
FBGN0039009	0
FBTI0019425	11
FBGN0004118	14
FBGN0038001	0
FBGN0026190	0
FBGN0051050	0
FBTI0060383	0
FBGN0003889	1
FBTI0063766	0
FBGN0051550	877
FBGN0038356	0
FBGN0038069	0
FBTI0062420	0
FBGN0262006	0
FBTR0304218_DF_NRG	0
FBGN0027865	202
FBGN0266451	0
FBTI0019395	0
FBGN0262223	0
FBTI0061757	7
FBTI0061079	0
RR48326_TRANSPOSABLE_ELEMENT	0
FBGN0286507	1
FBGN0037672	74
FBGN0038846	8
FBGN0051167	0
FBGN0038371	52
FBGN0287587	1
FBTI0019363	0
FBGN0045471	0
FBGN0039771	0
FBGN0039544	697
FBGN0051568	2
FBGN0263750	14
FBGN0039846	407
FBGN0010247	171
FBGN0261380	212
FBGN0037762	0
FBGN0266748	0
FBGN0038285	0
FBGN0039576	0
FBGN0040588	7
FBGN0039085	0
FBTR0304362_DF_NRG	0
FBGN0051436	67
FBGN0037703	296
FBGN0039128	67
FBGN0266181	0
FBTR0472811_DF_NRG	0
FBGN0040208	679
FBTI0059724	0
FBTI0060426	0
FBTI0019390	0
FBGN0266405	0
FBGN0039252	455
FBTI0019384	194
RR48318_TRANSPOSABLE_ELEMENT	2
FBGN0038654	0
FBTI0019393	0
FBGN0004369	703
FBGN0039438	0
FBGN0000591	0
FBTI0019364	21
FBGN0014869	834
FBGN0262167	482
FBGN0051460	7
FBGN0002632	0
FBGN0039145	8
FBTI0019376	1
FBGN0037978	211
RR48388_TRANSPOSABLE_ELEMENT	0
FBGN0037359	80
FBGN0038211	0
FBTI0063825	0
FBGN0037420	0
FBGN0266256	0
FBGN0039488	263
FBGN0038181	1
FBGN0039234	1197
FBGN0051071	0
FBGN0039747	1
FBTI0020296	0
FBGN0038202	2
FBGN0038597	500
FBGN0037415	0
FBGN0038237	32
FBGN0010113	4760
FBGN0039743	692
FBGN0038083	5
FBGN0038972	213
FBGN0027620	1509
FBGN0039371	0
FBGN0039170	10
FBGN0039759	4
FBGN0051467	14
FBTR0445452_DF_NRG	0
FBTI0061901	0
FBGN0267122	0
FBGN0002441	1133
FBGN0265146	0
FBGN0014141	18413
FBGN0038251	192
FBTI0061829	0
FBGN0025457	781
FBGN0037970	0
FBGN0037653	396
FBGN0266371	0
FBTI0063107	0
FBGN0263651	0
FBTI0020375	0
FBGN0038190	1
FBGN0051418	0
FBGN0051265	0
FBGN0038315	3
FBTI0062504	0
FBGN0004185	0
FBGN0038261	15
FBTI0019341	9
FBGN0063261	0
FBGN0038150	0
FBGN0039593	7
FBGN0038391	415
FBTI0060455	0
FBTI0062885	0
FBTI0063789	0
FBGN0039321	82
FBGN0266227	1
FBGN0051198	1
FBGN0026399	0
FBGN0039645	2
FBGN0039187	694
FBGN0037304	5
FBGN0037913	474
FBGN0039367	0
FBGN0082978	0
FBGN0039079	0
FBGN0086664	1
FBGN0264829	0
FBGN0261552	5782
FBGN0051294	0
FBGN0038897	5
FBGN0037836	0
FBGN0266581	594
FBGN0266393	0
FBGN0037856	289
FBGN0038947	1116
FBGN0267650	0
FBGN0039849	668
FBTR0304170_DF_NRG	0
FBGN0016123	96
FBGN0038318	1251
FBGN0015032	2
FBGN0039559	1537
FBGN0264426	11
FBGN0037370	307
FBGN0038691	6
FBGN0037835	0
FBGN0027493	4035
FBGN0267956	1
FBGN0010015	40
FBGN0261053	46
FBGN0037801	5
FBGN0051130	0
FBTI0063833	0
FBGN0267563	0
FBGN0051451	61
FBGN0038256	760
FBGN0038549	74
FBGN0004087	129
FBTI0061732	0
FBGN0053339	0
FBGN0011282	0
FBGN0051578	0
FBGN0038613	4
FBGN0037472	156
FBGN0026162	0
FBGN0260962	1866
FBGN0037684	35
FBGN0038722	325
FBGN0015574	0
FBGN0039777	1
FBTI0061835	0
FBGN0261356	1
FBGN0051475	0
FBGN0039738	378
FBGN0039381	449
FBGN0051459	0
FBGN0051068	20
FBTI0019289	2
FBGN0037250	16
FBTI0059899	0
FBGN0051155	160
FBGN0038750	0
FBGN0027526	156
FBGN0039271	44
FBGN0038749	0
FBGN0037607	3009
FBGN0037550	122
FBTI0019391	1
FBGN0038693	45
FBGN0266448	0
FBGN0037974	155
FBGN0038877	683
FBGN0039766	34
FBGN0038106	347
FBGN0003275	362
FBTI0062172	0
FBGN0051215	0
FBGN0262459	0
FBTI0059879	3
FBTI0063818	0
FBGN0085312	0
FBGN0262722	0
FBGN0038045	1
FBGN0037408	0
FBGN0038407	416
FBGN0039644	611
FBGN0037819	0
FBGN0259831	0
FBGN0037235	435
FBGN0261060	0
FBTI0059877	0
FBGN0259237	0
FBGN0038923	88
FBGN0042710	0
FBTI0061921	0
FBGN0037843	789
FBTI0059783	0
FBGN0053208	1693
FBGN0087012	1
FBGN0038978	0
FBGN0051547	14
FBGN0051391	2
FBGN0040575	12
FBGN0039154	5
FBTI0063112	0
FBGN0038918	0
FBGN0038805	348
FBGN0038481	1
FBGN0051301	336
FBGN0260722	200
FBGN0262538	4
FBGN0038198	19
FBGN0039296	348
FBGN0039344	2
FBGN0037310	2
FBGN0038435	0
FBGN0286915	0
FBGN0037683	1071
FBTI0063716	0
FBGN0000276	25
FBGN0037371	520
FBGN0037345	67
FBGN0270925	2
FBGN0037614	189
FBGN0037525	10
FBTR0304511_DF_NRG	0
FBGN0038046	305
FBGN0262542	0
FBGN0266235	0
FBGN0266702	0
FBGN0038761	1
FBTI0062095	0
FBGN0051576	0
FBGN0038536	325
FBGN0037330	218
FBGN0038348	76
FBGN0259685	296
FBGN0051089	0
FBGN0038946	0
FBGN0037533	2703
FBGN0037712	36
FBGN0037487	3
FBTI0019423	1
FBGN0038953	444
FBGN0051390	136
FBGN0053483	0
FBGN0038627	1
FBGN0051528	2
FBGN0027583	525
FBGN0267202	6
FBGN0010040	9
FBTI0062914	0
FBGN0039632	745
FBGN0037442	1616
FBGN0054024	0
FBGN0004103	2903
FBGN0039702	244
FBGN0266416	0
FBGN0037563	0
FBGN0026059	851
FBGN0039683	1
FBGN0259233	240
FBGN0265167	2
FBGN0261583	0
FBGN0046756	1
FBGN0039521	0
FBGN0039125	595
FBGN0038467	281
FBGN0010926	431
FBGN0038387	190
FBGN0037244	182
FBGN0037979	479
FBGN0053105	0
FBGN0082979	0
FBGN0051485	0
FBGN0001281	1
FBGN0267366	0
FBGN0038225	0
FBGN0015591	1
FBTR0472810_DF_NRG	0
FBGN0037428	0
FBGN0038339	3
FBTR0309635_DF_NRG	0
FBGN0011945	0
FBGN0037613	83
FBTR0445482_DF_NRG	0
FBGN0051262	12
FBGN0040528	7
FBGN0051183	1
FBGN0014029	1999
FBTI0062057	0
FBGN0013949	2
FBGN0037504	140
FBGN0039778	0
FBGN0037941	1
FBGN0267758	35
FBGN0267569	0
FBGN0267562	0
FBGN0023179	4
FBGN0051104	0
FBGN0046258	2
FBGN0038095	10
FBGN0039202	0
FBGN0038723	383
FBGN0039739	0
FBTR0309591_DF_NRG	0
FBGN0022359	32
FBGN0004783	0
FBGN0037936	5
FBGN0038109	21
FBGN0265166	0
FBTI0059903	0
RR48350_TRANSPOSABLE_ELEMENT	3
FBGN0051251	50
FBGN0264903	0
FBGN0039113	241
FBGN0038277	6
FBGN0284229	0
FBGN0038706	0
FBGN0265169	0
FBGN0262473	2679
FBGN0259222	2
FBGN0267209	0
FBGN0016120	1395
FBGN0083974	2
FBGN0037853	892
FBGN0002863	0
FBGN0262974	0
FBGN0038606	0
FBTI0019464	7
FBTI0019317	0
FBGN0039768	4
FBGN0039869	869
FBGN0026565	0
FBTI0061856	0
FBGN0039437	0
FBGN0038266	0
FBGN0065087	0
FBGN0037723	26
FBTI0019359	0
FBGN0264741	0
FBGN0051464	0
FBGN0266698	1
FBGN0037828	0
FBGN0259730	0
FBGN0265041	0
FBGN0038426	98
FBGN0037719	293
FBGN0038002	0
FBGN0039058	38
FBGN0027508	419
FBGN0003205	1495
FBGN0261817	0
FBGN0002772	1
FBGN0027497	1144
FBGN0044809	0
FBGN0037462	0
FBGN0038941	0
FBGN0053631	0
FBGN0267575	0
FBGN0039454	7
FBGN0265203	0
FBGN0265165	0
FBGN0038471	146
FBTI0019419	0
FBTI0019430	322
FBGN0051144	1
FBGN0024833	823
FBGN0014879	564
FBGN0267139	1
FBGN0038685	1
FBGN0039420	20
FBGN0039210	180
FBGN0285966	0
FBGN0262839	0
FBGN0039055	668
FBGN0039519	0
FBGN0024330	231
FBGN0038590	60
FBGN0278604	639
FBGN0024944	1
FBGN0038431	44
FBGN0039439	0
FBTI0060911	0
FBGN0038798	0
FBGN0261015	47
FBTI0019437	0
FBGN0039189	99
FBGN0054041	0
FBGN0266735	0
FBGN0038718	1
FBTR0304320_DF_NRG	0
FBGN0002868	73
FBGN0065098	21
FBGN0263550	0
FBGN0051352	168
FBGN0051419	0
FBGN0014135	75
RR48364_TRANSPOSABLE_ELEMENT	5
FBGN0086663	1
FBGN0038902	3
FBGN0037572	0
FBTI0063293	0
FBGN0038208	0
FBGN0038919	0
FBGN0267127	39
FBGN0039642	94
FBGN0037824	5
FBGN0039201	16
FBTI0020345	0
FBTI0019375	0
FBGN0039784	0
FBGN0263547	0
FBTI0061578	0
FBGN0265189	145
FBGN0267205	5
FBGN0266719	342
FBGN0000166	0
FBGN0283438	950
FBGN0039680	817
FBGN0051445	24
FBGN0053329	512
FBGN0267145	0
FBGN0037901	328
FBGN0038482	0
FBGN0082954	0
FBGN0039664	55
FBGN0039427	406
FBGN0267124	6
FBGN0038345	0
FBGN0022338	729
FBGN0285959	0
FBGN0039056	1059
FBGN0051370	199
FBGN0260645	0
FBTI0062499	0
FBGN0022800	38
FBGN0267160	11
FBGN0037501	0
FBGN0003479	280
FBGN0051300	0
FBGN0028471	477
FBGN0261847	1
FBGN0051326	17
FBGN0038110	293
FBTI0019369	0
FBGN0037975	183
FBTI0063106	0
FBGN0085328	0
FBGN0039316	3
FBGN0037455	0
FBGN0037571	0
FBGN0264495	2777
FBGN0019828	0
FBGN0037726	8
FBTI0061964	0
FBGN0013576	1973
FBGN0267448	1
FBGN0038730	0
FBGN0011270	0
FBGN0038401	180
FBGN0037761	0
FBGN0019972	696
FBGN0267137	2
FBGN0264005	0
FBGN0044511	78
FBTI0061923	0
FBGN0002962	10
FBGN0266539	0
FBGN0038087	0
FBGN0261393	4
FBGN0037606	192
FBGN0037632	4187
FBGN0038054	0
FBGN0028381	1
FBGN0051165	0
FBGN0051080	0
FBGN0010803	887
FBGN0037730	9
FBGN0038565	4
FBGN0039633	2727
FBGN0065099	41
FBTR0304260_DF_NRG	0
FBGN0039110	579
FBTI0061925	0
RR48325_TRANSPOSABLE_ELEMENT	1
FBGN0038887	0
FBGN0003867	1
FBGN0267754	7
FBGN0052944	13
FBGN0039558	192
FBTI0062134	0
FBGN0037296	6
FBGN0004618	0
FBGN0038013	194
FBGN0085334	32
FBGN0066101	5
FBGN0039169	278
FBGN0003862	3030
FBGN0038840	0
FBGN0264790	4
FBTI0064266	0
FBGN0259113	1128
FBGN0004554	0
FBTI0061677	1
FBGN0004862	0
FBGN0039580	1390
FBGN0002783	2691
FBGN0250746	944
FBGN0011963	0
FBGN0266578	0
RR42049_TRANSPOSABLE_ELEMENT	1
FBGN0037822	0
FBGN0038508	0
FBGN0264831	0
FBGN0051231	4
FBTI0059706	3
FBGN0015351	180
FBGN0263662	6
FBGN0039203	2
FBTI0063697	0
FBGN0263520	2
FBTR0309682_DF_NRG	0
FBTI0061860	0
FBTI0063208	0
FBGN0004587	2841
FBGN0000039	0
FBGN0002633	0
FBGN0086346	2659
FBGN0267922	0
FBGN0037422	0
FBGN0039013	134
FBGN0037792	377
FBGN0039882	153
FBGN0266740	0
FBGN0262448	0
FBGN0039621	4
FBGN0264898	0
FBGN0262614	2713
FBGN0000416	27929
FBGN0039451	1185
FBGN0042213	192
FBGN0010750	540
FBTI0062191	0
FBTI0061701	0
FBTI0062164	0
FBGN0011740	453
FBGN0037877	219
FBGN0039308	0
FBGN0038826	1506
FBGN0051118	23
FBTR0309732_DF_NRG	0
FBTI0063788	0
FBGN0039430	339
FBGN0039479	71
FBGN0038682	194
FBGN0039084	0
FBGN0039675	0
FBGN0038018	0
FBTI0062874	0
FBGN0038929	2
FBGN0267192	0
FBGN0038950	362
FBTI0063366	2
FBGN0038720	129
FBGN0051008	0
FBGN0267239	8
FBGN0003882	591
FBGN0039647	3
FBGN0086055	0
FBTI0061711	0
FBGN0263624	0
FBGN0037431	1
FBGN0001149	1246
FBGN0083949	4
FBGN0267713	0
FBGN0267567	21
FBGN0067783	52
FBGN0038400	1126
FBGN0266248	6
RR48371_TRANSPOSABLE_ELEMENT	21
RR48386_TRANSPOSABLE_ELEMENT	11
FBGN0037782	0
FBGN0266743	0
FBGN0267450	2
FBTI0020381	0
FBTI0019377	2
FBGN0038167	517
FBGN0038290	593
FBGN0038788	325
FBTI0063836	0
FBGN0037521	0
FBGN0264325	130
FBGN0019960	1207
FBGN0259244	2
FBGN0004509	1085
FBGN0039373	1
FBTI0062502	0
FBGN0037710	263
FBGN0038542	0
FBGN0046247	305
FBGN0263477	0
FBGN0037831	288
FBGN0266406	0
FBGN0086610	0
FBGN0037465	236
FBGN0003312	2
FBGN0259736	199
FBGN0037772	3
FBTI0062578	0
FBGN0261287	9
FBGN0266240	0
FBGN0267756	0
FBGN0086608	5
FBGN0267788	0
FBTI0020355	0
FBGN0038784	4
FBGN0038916	4
FBGN0038767	138
FBGN0005596	778
FBGN0039386	10
FBGN0037315	1449
FBGN0020235	4923
FBGN0265159	0
FBGN0039158	57
FBGN0038830	67
FBTI0019452	0
FBGN0260944	325
FBTI0059722	0
FBGN0086051	0
FBGN0039107	0
FBTI0019392	1
FBGN0051439	6
FBGN0039620	19
FBGN0039443	0
FBGN0037937	6
FBGN0040554	10
FBGN0085454	2
FBTI0062459	0
FBGN0039266	472
FBGN0039639	22
FBGN0262411	0
FBGN0261929	0
FBGN0039532	529
FBGN0039710	631
FBGN0037757	563
FBGN0037295	1
FBGN0038218	1
FBGN0085466	102
FBGN0038876	153
FBGN0037260	5
FBGN0262388	0
FBGN0037899	1982
FBGN0053534	0
FBTI0063795	0
FBGN0039867	226
FBTI0061700	0
FBGN0053213	122
FBGN0261290	0
FBGN0038146	666
FBGN0039625	0
FBGN0051204	0
FBTI0062423	1
FBTI0020391	0
FBGN0267789	1
FBGN0038240	0
FBTI0062242	0
FBGN0266615	0
FBGN0038089	0
FBTR0304478_DF_NRG	0
FBGN0038880	0
FBGN0267719	0
FBGN0037754	187
FBGN0260005	40
FBGN0026250	2525
FBGN0264906	0
FBGN0039042	0
FBTI0063162	0
FBGN0037660	277
FBGN0038944	0
FBGN0037878	680
FBGN0053547	2
FBGN0041224	0
FBGN0011994	0
FBTI0019470	2
FBTI0019281	0
FBGN0037449	19
FBGN0037356	136
FBGN0037447	0
FBGN0038796	0
FBGN0038738	1536
FBGN0038655	0
FBGN0038816	301
FBGN0038458	0
FBGN0004908	97
FBGN0085311	0
FBGN0263740	1659
FBGN0286741	0
FBGN0038474	122
FBTI0019463	0
FBGN0259704	201
FBGN0005659	0
FBGN0015019	4963
FBGN0265067	8
FBGN0263351	841
FBGN0051374	15
FBGN0267757	0
FBGN0267769	2
FBTI0064303	0
FBGN0000083	3654
FBGN0262144	0
FBGN0039214	2420
FBTI0020314	0
FBGN0262869	2
FBTI0019346	0
FBGN0011481	1066
FBGN0038463	254
FBGN0261434	0
FBGN0263625	0
FBGN0038439	1
FBGN0010772	728
FBGN0038180	0
FBGN0037427	0
FBGN0262897	0
FBGN0004666	0
FBTR0304463_DF_NRG	0
FBGN0037341	142
FBGN0037841	6
FBTI0019435	0
FBGN0038082	0
FBGN0262457	0
FBGN0267211	0
FBGN0014380	651
FBGN0011666	1127
FBGN0051088	0
FBGN0263650	0
FBGN0266745	37
FBGN0038735	221
FBGN0267400	0
FBGN0262405	1
FBGN0039356	9
FBGN0038917	85
FBGN0267698	1455
FBGN0039323	31
FBTI0019459	0
FBGN0037583	232
FBGN0038446	61
FBGN0020556	0
FBGN0038631	0
FBGN0262955	1309
FBGN0038429	41
FBGN0261843	0
FBGN0040524	1
FBGN0014018	1755
FBTI0059789	0
FBGN0039629	1
FBGN0259975	0
FBGN0037875	539
FBGN0266673	177
FBGN0038068	0
FBGN0260229	0
RR48319_TRANSPOSABLE_ELEMENT	2
FBGN0026380	628
FBGN0037483	4
FBTI0019306	0
FBGN0004898	0
FBGN0038114	0
FBGN0038787	2463
FBGN0038159	0
FBGN0038708	1
FBGN0038281	0
FBGN0263653	2
FBGN0266177	0
FBTI0019387	2
FBGN0051457	105
FBGN0037619	59
FBGN0039117	224
FBGN0037421	0
FBGN0086370	769
FBGN0037750	236
FBGN0038205	2
FBTI0020307	19
FBTR0472721_DF_NRG	0
FBGN0010877	2119
FBTI0019409	0
FBGN0263408	0
FBGN0266668	864
FBGN0039407	89
FBTI0063079	0
FBGN0053784	0
FBGN0051406	0
FBGN0039489	84
FBTI0062584	5
FBGN0037609	378
FBGN0003720	1
FBGN0037796	0
FBGN0039760	0
FBGN0039288	0
FBGN0266195	0
FBGN0000504	3
FBGN0051423	0
FBGN0259974	0
FBTR0445470_DF_NRG	0
FBGN0260793	43
FBGN0039066	572
FBGN0038974	99
FBGN0039742	5
FBTI0063291	1
FBGN0263596	0
FBTI0019441	1
FBGN0010043	75
FBGN0037419	0
FBGN0037637	485
FBGN0051166	0
FBGN0039688	15
FBGN0051549	303
FBGN0051278	45
FBGN0037460	0
FBGN0039504	11
FBTI0060858	0
FBGN0000659	0
FBGN0038349	1601
FBGN0263451	0
FBGN0038888	0
FBGN0038694	0
FBGN0265314	0
FBGN0038129	204
FBGN0038766	29
FBGN0038868	324
FBTI0062173	0
FBTI0059754	0
FBGN0015778	6201
FBGN0038122	0
FBGN0051103	0
FBGN0046214	2455
FBGN0037389	0
FBGN0002862	0
FBGN0083966	0
FBTI0062078	0
FBGN0046696	30
FBGN0038527	8
FBGN0039355	52
FBTI0061892	0
FBGN0051324	550
FBGN0037454	0
FBTI0063917	0
FBGN0039034	0
FBTR0472735_DF_NRG	0
RR45929_TRANSPOSABLE_ELEMENT	0
FBGN0037677	0
FBGN0039257	459
FBGN0267551	0
FBGN0011715	636
FBGN0037716	244
FBGN0051561	0
FBGN0028708	134
FBGN0038890	1323
FBGN0051407	0
FBTI0062141	0
FBGN0039694	78
FBGN0037648	253
FBGN0040076	0
FBGN0037569	160
FBGN0037584	10
FBGN0067628	58
FBGN0039402	702
FBGN0039156	279
FBGN0024958	557
FBGN0085812	3
FBGN0067317	23
FBTI0060447	0
FBGN0004359	51
FBGN0243514	2130
FBGN0037707	453
FBGN0037664	1
FBGN0261452	0
FBGN0039566	536
FBGN0024222	389
FBTR0445451_DF_NRG	0
RR48336_TRANSPOSABLE_ELEMENT	0
FBGN0053929	0
FBGN0037488	0
FBGN0038445	0
FBGN0037500	0
FBGN0003499	24
FBGN0037561	190
FBGN0038151	0
FBTI0062486	0
FBGN0038879	0
FBGN0039102	1
FBGN0038683	429
FBGN0266245	0
FBGN0267212	0
FBGN0038420	6
FBGN0039111	121
FBGN0263834	0
FBGN0284226	0
FBGN0259193	0
FBTI0020317	0
FBTI0062083	0
FBGN0261857	0
FBTI0063773	0
FBGN0039137	201
FBGN0011581	0
FBGN0260741	104
FBGN0039120	2666
FBGN0267959	0
FBGN0038943	0
FBGN0262577	50
FBGN0039783	0
FBGN0051453	501
FBGN0287211	0
FBGN0260003	2594
FBGN0086378	215
FBGN0265160	0
FBGN0038810	552
FBTI0020321	11
FBGN0051432	0
FBTI0019354	3
FBGN0051562	1
FBGN0039449	182
FBTI0062391	0
FBGN0038672	82
FBGN0037470	547
FBTI0061704	33
FBGN0028476	673
FBGN0261285	346
FBGN0040531	0
FBGN0020496	1973
FBGN0261714	1
FBGN0025825	0
FBGN0039581	1501
FBGN0039528	2600
FBTI0061678	7
FBGN0011336	2363
FBGN0037552	1078
FBGN0046222	261
FBGN0263623	0
FBGN0038124	0
FBGN0039689	327
FBGN0037581	42
FBGN0260713	0
FBGN0265425	0
FBGN0029503	184
FBGN0016061	1
FBGN0286930	0
FBGN0027930	0
FBGN0051363	3210
FBGN0267730	31
FBGN0085327	1
FBGN0000047	3
FBTR0472823_DF_NRG	0
FBGN0262975	1371
FBTI0062597	0
FBGN0267711	0
FBGN0039165	130
FBTI0019440	0
FBGN0262540	1
FBGN0038551	310
FBGN0267948	0
FBGN0051266	0
FBGN0263411	0
FBGN0038539	0
FBTR0304322_DF_NRG	0
FBGN0024841	399
FBGN0261814	0
FBTI0059762	1
FBGN0267748	0
FBGN0262613	0
FBTI0019327	0
FBGN0267115	0
FBGN0038252	0
FBGN0262605	0
FBGN0008651	0
FBGN0039676	0
FBGN0053512	0
FBGN0260940	142
FBGN0262105	0
FBGN0037880	96
FBGN0000064	4838
FBGN0000094	22
FBGN0267790	2333
FBGN0037874	10043
FBTI0019378	0
FBGN0267154	0
FBGN0039623	608
FBGN0053654	0
FBGN0267780	0
FBGN0042094	91
FBTI0063114	0
FBGN0051098	130
FBGN0038488	341
FBTI0019427	2
FBTI0019343	0
FBGN0038009	0
FBGN0051281	0
FBTI0063224	1
FBGN0037940	0
FBGN0037372	127
FBGN0011476	7
FBGN0086662	0
FBGN0038928	120
FBGN0085404	5
FBGN0062411	0
FBTI0063800	0
FBGN0020910	23346
FBGN0037612	0
FBGN0038646	1
FBGN0027578	750
FBGN0265065	6
FBGN0011965	0
FBGN0267203	1
FBGN0038746	413
FBTI0062171	0
FBTI0060834	0
FBGN0038260	49
FBGN0263620	53
FBGN0011596	40
FBGN0039126	205
FBGN0039078	1
FBGN0046886	0
FBGN0263768	75
FBGN0266302	0
FBGN0046873	0
FBGN0266409	508
FBGN0001138	0
FBGN0085315	0
FBGN0026163	0
FBGN0037633	825
FBGN0028396	5
FBGN0051431	1741
FBGN0265551	0
FBTI0020297	0
FBGN0267785	0
FBGN0263929	1369
FBGN0038269	446
FBGN0039630	1
FBGN0038528	61
FBGN0040238	1195
FBGN0039306	88
FBGN0053094	1037
FBGN0037344	2920
FBGN0042110	0
FBGN0010258	3
FBGN0265379	2
FBGN0038833	0
FBGN0011944	0
FBGN0051493	0
FBGN0037261	1012
FBTR0472816_DF_NRG	0
FBGN0039312	0
FBGN0037755	306
FBGN0051076	0
FBGN0037827	0
FBGN0037918	791
FBGN0039801	108
FBGN0004187	1
FBGN0262444	0
FBGN0027934	0
FBGN0267431	0
FBGN0263499	0
FBGN0002578	0
FBGN0039030	0
FBGN0051542	0
FBGN0263622	0
FBGN0266721	1
FBGN0001217	2
FBGN0037248	1157
FBGN0038449	0
FBGN0267787	0
FBGN0267129	0
FBGN0014863	2
FBGN0039774	333
FBGN0029512	619
FBGN0264357	2254
FBGN0002622	28556
FBGN0267994	0
FBTI0020302	2
FBGN0051233	0
FBTR0472719_DF_NRG	0
FBGN0051591	0
FBGN0039782	1
FBGN0039464	388
FBTI0059753	0
FBTI0062518	0
FBGN0037944	609
FBGN0039213	1078
FBGN0038099	433
FBTI0062387	0
FBGN0267151	1
FBGN0037513	30
FBTI0019347	12
FBGN0026164	0
FBGN0038922	544
FBGN0038507	0
FBGN0003944	0
FBTI0062374	0
FBGN0038239	0
FBGN0262025	0
FBGN0039244	1
FBTI0019388	0
FBTI0060310	0
FBGN0051100	2
FBGN0264916	0
FBGN0051360	30
FBGN0037463	0
FBGN0267814	14
FBTI0063926	0
FBGN0267110	0
FBGN0267772	0
FBGN0037759	171
FBGN0037986	0
FBGN0039225	0
FBGN0037325	0
FBGN0261289	0
FBGN0037578	118
RR48343_TRANSPOSABLE_ELEMENT	0
FBGN0263663	3
FBGN0039112	187
FBGN0085326	0
FBGN0037976	2
FBGN0037935	25
FBGN0024963	1
FBGN0038704	297
RR42085_TRANSPOSABLE_ELEMENT	2
FBGN0020510	1134
FBGN0039723	1
FBTI0062145	0
FBGN0025802	931
FBTR0309609_DF_NRG	0
FBGN0037456	0
FBGN0024288	72
FBGN0053109	1
FBGN0051244	1
FBGN0038512	0
FBTI0061075	0
FBGN0038385	6
FBGN0266251	0
FBTI0062526	0
FBGN0039735	693
FBGN0038462	59
FBGN0038967	4
FBGN0037635	163
FBGN0004878	4
FBTI0061547	0
FBTI0019374	0
FBGN0052945	1
FBGN0267798	8
FBGN0038300	292
FBTI0019302	1
FBGN0001296	56
